match_id,current_innings,over,Sum of Boundary,Sum of runs,season,Sum of is_Wicket
336017,KKR,20,0,1,2008,1
336021,KKR,1,1,5,2008,0
336021,KKR,2,1,7,2008,0
336021,KKR,3,0,4,2008,2
336021,KKR,4,0,5,2008,0
336021,KKR,5,0,1,2008,1
336021,KKR,6,1,5,2008,0
336021,KKR,7,0,2,2008,1
336021,KKR,8,0,0,2008,1
336021,KKR,9,1,6,2008,0
336021,KKR,10,2,9,2008,1
336021,KKR,11,0,2,2008,0
336021,KKR,12,1,7,2008,0
336021,KKR,13,0,3,2008,1
336021,KKR,14,1,9,2008,1
336021,KKR,15,0,2,2008,1
336021,KKR,16,0,0,2008,1
336025,KKR,1,0,5,2008,0
336025,KKR,2,1,5,2008,0
336025,KKR,3,1,6,2008,1
336025,KKR,4,0,3,2008,0
336025,KKR,5,2,9,2008,1
336025,KKR,6,1,7,2008,0
336025,KKR,7,0,5,2008,0
336025,KKR,8,0,6,2008,0
336025,KKR,9,1,10,2008,0
336025,KKR,10,1,5,2008,0
336025,KKR,11,1,8,2008,0
336025,KKR,12,2,16,2008,0
336025,KKR,13,0,4,2008,0
336025,KKR,14,0,3,2008,0
336025,KKR,15,1,9,2008,0
336025,KKR,16,3,13,2008,0
336025,KKR,17,1,4,2008,2
336025,KKR,18,2,12,2008,1
336025,KKR,19,0,8,2008,0
336025,KKR,20,1,11,2008,0
336027,KKR,1,1,7,2008,0
336027,KKR,2,0,0,2008,1
336027,KKR,3,1,5,2008,0
336027,KKR,4,0,2,2008,0
336027,KKR,5,2,10,2008,0
336027,KKR,6,1,8,2008,0
336027,KKR,7,2,8,2008,1
336027,KKR,8,1,6,2008,0
336027,KKR,9,0,2,2008,0
336027,KKR,10,2,11,2008,0
336027,KKR,11,1,10,2008,0
336027,KKR,12,0,3,2008,1
336027,KKR,13,1,10,2008,0
336027,KKR,14,1,11,2008,0
336027,KKR,15,1,9,2008,1
336027,KKR,16,0,4,2008,0
336027,KKR,17,1,10,2008,0
336027,KKR,18,1,7,2008,2
336027,KKR,19,2,13,2008,1
336027,KKR,20,1,11,2008,1
336035,KKR,1,2,10,2008,0
336035,KKR,2,1,5,2008,0
336035,KKR,3,2,9,2008,0
336035,KKR,4,2,10,2008,0
336035,KKR,5,2,11,2008,0
336035,KKR,6,1,6,2008,2
336035,KKR,7,0,3,2008,0
336035,KKR,8,1,5,2008,0
336035,KKR,9,1,7,2008,1
336035,KKR,10,1,8,2008,1
336035,KKR,11,0,4,2008,0
336035,KKR,12,1,7,2008,0
336035,KKR,13,0,2,2008,0
336035,KKR,14,1,9,2008,0
336035,KKR,15,1,8,2008,1
336035,KKR,16,2,14,2008,1
336035,KKR,17,3,18,2008,0
336035,KKR,18,2,16,2008,0
336035,KKR,19,1,8,2008,1
336035,KKR,20,2,15,2008,0
335983,KXIP,1,2,9,2008,0
335983,KXIP,2,1,7,2008,0
335983,KXIP,3,2,11,2008,0
335983,KXIP,4,1,10,2008,0
335983,KXIP,5,2,10,2008,0
335983,KXIP,6,2,16,2008,1
335983,KXIP,7,0,6,2008,0
335983,KXIP,8,3,15,2008,0
335983,KXIP,9,2,13,2008,0
335983,KXIP,10,2,13,2008,0
335983,KXIP,11,0,5,2008,1
335983,KXIP,12,2,12,2008,0
335983,KXIP,13,2,14,2008,0
335983,KXIP,14,1,11,2008,0
335983,KXIP,15,2,13,2008,1
335983,KXIP,16,1,11,2008,0
335983,KXIP,17,1,10,2008,0
335983,KXIP,18,0,5,2008,1
335983,KXIP,19,0,7,2008,0
335983,KXIP,20,1,9,2008,0
335987,KXIP,1,0,1,2008,0
335987,KXIP,2,1,5,2008,0
335987,KXIP,3,2,10,2008,0
335987,KXIP,4,2,8,2008,0
335987,KXIP,5,3,14,2008,1
335987,KXIP,6,3,16,2008,0
335987,KXIP,7,0,5,2008,1
335987,KXIP,8,1,11,2008,1
335987,KXIP,9,0,3,2008,1
335987,KXIP,10,2,9,2008,0
335987,KXIP,11,0,3,2008,0
335987,KXIP,12,2,12,2008,0
335987,KXIP,13,0,4,2008,0
335987,KXIP,14,2,11,2008,0
335987,KXIP,15,0,3,2008,0
335987,KXIP,16,2,13,2008,0
335987,KXIP,17,1,8,2008,1
335987,KXIP,18,0,2,2008,2
335987,KXIP,19,1,11,2008,1
335987,KXIP,20,3,17,2008,0
335991,KXIP,1,0,2,2008,0
335991,KXIP,2,0,6,2008,1
335991,KXIP,3,1,7,2008,0
335991,KXIP,4,2,10,2008,0
335991,KXIP,5,3,18,2008,0
335991,KXIP,6,3,17,2008,0
335991,KXIP,7,1,10,2008,0
335991,KXIP,8,2,11,2008,0
335991,KXIP,9,0,5,2008,1
335991,KXIP,10,0,8,2008,0
335991,KXIP,11,2,13,2008,1
335991,KXIP,12,0,3,2008,0
335991,KXIP,13,0,6,2008,0
335991,KXIP,14,0,6,2008,1
335991,KXIP,15,3,16,2008,0
335991,KXIP,16,1,8,2008,0
335991,KXIP,17,1,6,2008,1
335991,KXIP,18,0,5,2008,1
335991,KXIP,19,2,12,2008,2
335991,KXIP,20,2,13,2008,2
335995,KXIP,1,0,2,2008,1
335995,KXIP,2,1,9,2008,1
335995,KXIP,3,2,10,2008,0
335995,KXIP,4,3,13,2008,0
335995,KXIP,5,2,9,2008,0
335995,KXIP,6,2,12,2008,0
335995,KXIP,7,1,7,2008,0
335995,KXIP,8,0,8,2008,1
335995,KXIP,9,1,5,2008,0
335995,KXIP,10,1,6,2008,0
335995,KXIP,11,1,8,2008,0
335995,KXIP,12,1,14,2008,0
335995,KXIP,13,2,11,2008,0
335995,KXIP,14,0,5,2008,1
335995,KXIP,15,0,4,2008,0
335995,KXIP,16,1,10,2008,0
335995,KXIP,17,1,9,2008,1
335995,KXIP,18,2,13,2008,1
335995,KXIP,19,0,3,2008,0
335995,KXIP,20,1,4,2008,0
335999,KXIP,1,2,11,2008,0
335999,KXIP,2,1,6,2008,0
335999,KXIP,3,2,11,2008,0
335999,KXIP,4,1,5,2008,0
335999,KXIP,5,0,4,2008,0
335999,KXIP,6,0,4,2008,1
335999,KXIP,7,0,5,2008,1
335999,KXIP,8,1,9,2008,0
335999,KXIP,9,2,12,2008,0
335999,KXIP,10,1,10,2008,0
335999,KXIP,11,3,13,2008,1
335999,KXIP,12,2,11,2008,0
335999,KXIP,13,1,7,2008,0
335999,KXIP,14,0,2,2008,0
335999,KXIP,15,3,19,2008,0
335999,KXIP,16,1,11,2008,0
335999,KXIP,17,1,8,2008,0
335999,KXIP,18,1,10,2008,0
335999,KXIP,19,1,9,2008,0
336003,KXIP,1,1,5,2008,0
336003,KXIP,2,2,11,2008,0
336003,KXIP,3,1,7,2008,0
336003,KXIP,4,2,9,2008,1
336003,KXIP,5,2,12,2008,0
336003,KXIP,6,1,5,2008,0
336003,KXIP,7,1,8,2008,0
336003,KXIP,8,2,11,2008,0
336003,KXIP,9,3,14,2008,1
336003,KXIP,10,0,3,2008,0
336003,KXIP,11,0,6,2008,0
336003,KXIP,12,2,11,2008,1
336003,KXIP,13,0,2,2008,1
336003,KXIP,14,0,7,2008,1
336003,KXIP,15,0,8,2008,0
336003,KXIP,16,1,9,2008,0
336003,KXIP,17,2,12,2008,0
336003,KXIP,18,1,10,2008,0
336003,KXIP,19,1,7,2008,1
336003,KXIP,20,4,21,2008,0
336006,KXIP,1,0,6,2008,0
336006,KXIP,2,1,7,2008,1
336006,KXIP,3,1,9,2008,0
336006,KXIP,4,2,10,2008,0
336006,KXIP,5,2,12,2008,0
336006,KXIP,6,1,8,2008,0
336006,KXIP,7,0,3,2008,0
336006,KXIP,8,0,8,2008,0
336006,KXIP,9,0,4,2008,1
336006,KXIP,10,3,14,2008,0
336006,KXIP,11,0,0,2008,1
336006,KXIP,12,2,12,2008,0
336006,KXIP,13,1,6,2008,0
336006,KXIP,14,0,4,2008,0
336006,KXIP,15,0,6,2008,1
336006,KXIP,16,0,1,2008,0
336006,KXIP,17,1,7,2008,0
336006,KXIP,18,0,3,2008,0
336006,KXIP,19,1,7,2008,0
336013,KXIP,1,2,12,2008,0
336013,KXIP,2,0,4,2008,1
336013,KXIP,3,1,5,2008,0
336013,KXIP,4,1,8,2008,0
336013,KXIP,5,0,2,2008,1
336013,KXIP,6,0,4,2008,0
336013,KXIP,7,1,10,2008,0
336013,KXIP,8,0,8,2008,0
336013,KXIP,9,2,15,2008,0
336013,KXIP,10,0,8,2008,0
336013,KXIP,11,1,11,2008,0
336013,KXIP,12,1,8,2008,0
336013,KXIP,13,0,2,2008,2
336013,KXIP,14,2,10,2008,1
336013,KXIP,15,1,8,2008,1
336013,KXIP,16,0,4,2008,0
336013,KXIP,17,1,8,2008,0
336013,KXIP,18,3,19,2008,0
336013,KXIP,19,1,9,2008,0
336013,KXIP,20,1,8,2008,3
336016,KXIP,1,1,12,2008,0
336016,KXIP,2,0,1,2008,0
336016,KXIP,3,0,4,2008,0
336016,KXIP,4,1,8,2008,0
336016,KXIP,5,1,8,2008,0
336016,KXIP,6,1,9,2008,0
336016,KXIP,7,0,3,2008,1
336016,KXIP,8,1,13,2008,0
336016,KXIP,9,1,8,2008,0
336016,KXIP,10,1,4,2008,0
336016,KXIP,11,4,21,2008,0
336016,KXIP,12,1,10,2008,0
336016,KXIP,13,1,9,2008,0
336016,KXIP,14,2,13,2008,0
336016,KXIP,15,4,18,2008,0
336016,KXIP,16,0,3,2008,0
336019,KXIP,1,1,5,2008,0
336019,KXIP,2,2,8,2008,0
336019,KXIP,3,2,12,2008,0
336019,KXIP,4,2,10,2008,0
336019,KXIP,5,1,6,2008,0
336019,KXIP,6,2,10,2008,0
336019,KXIP,7,3,17,2008,0
336019,KXIP,8,1,7,2008,0
336019,KXIP,9,0,4,2008,0
336019,KXIP,10,1,9,2008,0
336019,KXIP,11,3,16,2008,0
336019,KXIP,12,1,11,2008,0
336019,KXIP,13,1,7,2008,0
336019,KXIP,14,2,13,2008,1
336019,KXIP,15,1,9,2008,0
336019,KXIP,16,1,7,2008,0
336019,KXIP,17,3,25,2008,0
336019,KXIP,18,3,19,2008,0
336019,KXIP,19,2,13,2008,0
336019,KXIP,20,2,13,2008,2
336022,KXIP,1,0,3,2008,0
336022,KXIP,2,2,12,2008,1
336022,KXIP,3,2,15,2008,1
336022,KXIP,4,0,4,2008,1
336022,KXIP,5,4,22,2008,0
336022,KXIP,6,2,17,2008,0
336022,KXIP,7,1,12,2008,0
336022,KXIP,8,1,9,2008,0
336028,KXIP,1,0,3,2008,1
336028,KXIP,2,1,5,2008,0
336028,KXIP,3,0,1,2008,0
336028,KXIP,4,2,11,2008,0
336028,KXIP,5,1,10,2008,0
336028,KXIP,6,2,13,2008,0
336028,KXIP,7,1,10,2008,0
336028,KXIP,8,2,11,2008,0
336028,KXIP,9,1,10,2008,0
336028,KXIP,10,1,10,2008,0
336028,KXIP,11,1,9,2008,0
336028,KXIP,12,1,8,2008,0
336028,KXIP,13,2,13,2008,0
336028,KXIP,14,2,11,2008,0
336028,KXIP,15,1,9,2008,1
336028,KXIP,16,1,5,2008,0
336028,KXIP,17,0,9,2008,1
336028,KXIP,18,2,10,2008,1
336028,KXIP,19,2,13,2008,0
336028,KXIP,20,3,18,2008,0
336031,KXIP,1,2,14,2008,0
336031,KXIP,2,1,9,2008,0
336031,KXIP,3,2,12,2008,0
336031,KXIP,4,3,15,2008,0
336031,KXIP,5,2,13,2008,0
336031,KXIP,6,2,11,2008,0
336031,KXIP,7,0,4,2008,0
336031,KXIP,8,1,8,2008,1
336031,KXIP,9,2,11,2008,0
336031,KXIP,10,0,4,2008,0
336031,KXIP,11,0,4,2008,0
336031,KXIP,12,1,10,2008,0
336031,KXIP,13,0,4,2008,1
336031,KXIP,14,0,4,2008,0
336031,KXIP,15,1,12,2008,0
336031,KXIP,16,0,4,2008,1
336031,KXIP,17,1,10,2008,1
336031,KXIP,18,0,6,2008,0
336031,KXIP,19,2,16,2008,0
336031,KXIP,20,1,7,2008,0
336035,KXIP,1,0,5,2008,0
336035,KXIP,2,2,16,2008,0
336035,KXIP,3,0,3,2008,0
336035,KXIP,4,0,3,2008,1
336035,KXIP,5,2,10,2008,0
336035,KXIP,6,2,10,2008,0
336035,KXIP,7,2,11,2008,0
336035,KXIP,8,0,3,2008,0
336035,KXIP,9,1,10,2008,0
336035,KXIP,10,1,11,2008,0
336035,KXIP,11,2,13,2008,0
336035,KXIP,12,1,9,2008,0
336035,KXIP,13,0,4,2008,1
336035,KXIP,14,2,13,2008,0
336035,KXIP,15,2,12,2008,1
336035,KXIP,16,0,7,2008,0
336035,KXIP,17,1,7,2008,0
336035,KXIP,18,3,16,2008,0
336035,KXIP,19,1,7,2008,1
336035,KXIP,20,0,3,2008,2
336039,KXIP,1,1,7,2008,0
336039,KXIP,2,0,4,2008,1
336039,KXIP,3,0,5,2008,1
336039,KXIP,4,2,12,2008,0
336039,KXIP,5,0,2,2008,1
336039,KXIP,6,1,5,2008,1
336039,KXIP,7,0,0,2008,0
336039,KXIP,8,0,2,2008,0
336039,KXIP,9,1,7,2008,1
336039,KXIP,10,0,1,2008,1
336039,KXIP,11,0,5,2008,0
336039,KXIP,12,1,6,2008,0
336039,KXIP,13,0,5,2008,0
336039,KXIP,14,0,2,2008,1
336039,KXIP,15,1,5,2008,0
336039,KXIP,16,0,5,2008,0
336039,KXIP,17,1,6,2008,0
336039,KXIP,18,0,5,2008,0
336039,KXIP,19,2,14,2008,1
336039,KXIP,20,3,14,2008,0
335985,MI,1,2,8,2008,0
335985,MI,2,0,5,2008,1
335985,MI,3,1,6,2008,0
335985,MI,4,0,3,2008,1
335985,MI,5,4,19,2008,0
335985,MI,6,1,6,2008,1
335985,MI,7,1,7,2008,0
335985,MI,8,0,6,2008,0
335985,MI,9,2,12,2008,0
335985,MI,10,0,2,2008,0
335985,MI,11,1,7,2008,0
335985,MI,12,2,13,2008,0
335985,MI,13,0,3,2008,0
335985,MI,14,0,2,2008,1
335985,MI,15,0,6,2008,0
335985,MI,16,2,13,2008,0
335985,MI,17,2,11,2008,1
335985,MI,18,3,20,2008,0
335985,MI,19,1,9,2008,1
335985,MI,20,1,7,2008,1
335989,MI,1,1,9,2008,1
335989,MI,2,0,4,2008,0
335989,MI,3,2,12,2008,0
335989,MI,4,1,6,2008,1
335989,MI,5,4,19,2008,0
335989,MI,6,0,2,2008,0
335989,MI,7,0,5,2008,0
335989,MI,8,1,11,2008,0
335989,MI,9,1,7,2008,0
335989,MI,10,1,8,2008,1
335989,MI,11,0,7,2008,0
335989,MI,12,1,9,2008,1
335989,MI,13,1,11,2008,0
335989,MI,14,3,20,2008,0
335989,MI,15,0,4,2008,1
335989,MI,16,2,13,2008,1
335989,MI,17,4,21,2008,0
335989,MI,18,2,13,2008,0
335989,MI,19,1,9,2008,1
335989,MI,20,2,10,2008,0
335991,MI,1,0,2,2008,0
335991,MI,2,2,12,2008,0
335991,MI,3,1,4,2008,2
335991,MI,4,0,3,2008,0
335991,MI,5,3,13,2008,0
335991,MI,6,0,5,2008,0
335991,MI,7,1,7,2008,0
335991,MI,8,2,15,2008,0
335991,MI,9,1,4,2008,1
335991,MI,10,0,2,2008,1
335991,MI,11,0,1,2008,0
335991,MI,12,4,22,2008,0
335991,MI,13,0,4,2008,1
335991,MI,14,0,4,2008,2
335991,MI,15,0,3,2008,0
335991,MI,16,1,4,2008,1
335991,MI,17,0,1,2008,0
335991,MI,18,1,7,2008,1
335991,MI,19,0,3,2008,0
335991,MI,20,0,0,2008,0
335994,MI,1,1,6,2008,0
335994,MI,2,2,8,2008,0
335994,MI,3,0,1,2008,1
335994,MI,4,0,3,2008,1
335994,MI,5,0,4,2008,0
335994,MI,6,1,5,2008,1
335994,MI,7,1,8,2008,0
335994,MI,8,1,7,2008,0
335994,MI,9,0,5,2008,0
335994,MI,10,1,7,2008,0
335994,MI,11,0,2,2008,1
335994,MI,12,0,5,2008,0
335994,MI,13,1,8,2008,0
335994,MI,14,3,15,2008,1
335994,MI,15,2,15,2008,0
335994,MI,16,1,15,2008,0
335994,MI,17,1,10,2008,1
335994,MI,18,1,11,2008,0
335994,MI,19,2,12,2008,0
335994,MI,20,1,7,2008,1
335997,MI,1,1,6,2008,0
335997,MI,2,2,10,2008,0
335997,MI,3,0,1,2008,1
335997,MI,4,2,8,2008,1
335997,MI,5,1,4,2008,1
335997,MI,6,2,9,2008,0
335997,MI,7,0,5,2008,0
335997,MI,8,0,4,2008,0
335997,MI,9,2,16,2008,0
335997,MI,10,1,6,2008,0
335997,MI,11,0,6,2008,0
335997,MI,12,3,15,2008,0
335997,MI,13,1,8,2008,0
335997,MI,14,0,4,2008,0
335997,MI,15,1,8,2008,0
335997,MI,16,2,11,2008,0
335997,MI,17,0,8,2008,0
335997,MI,18,0,3,2008,0
335997,MI,19,1,6,2008,0
336004,MI,1,1,5,2008,0
336004,MI,2,2,9,2008,0
336004,MI,3,0,3,2008,0
336004,MI,4,1,9,2008,0
336004,MI,5,2,9,2008,0
336004,MI,6,3,15,2008,2
336004,MI,7,0,4,2008,0
336004,MI,8,0,4,2008,0
336004,MI,9,0,4,2008,0
336004,MI,10,2,12,2008,0
336004,MI,11,0,4,2008,0
336004,MI,12,2,14,2008,0
336004,MI,13,1,10,2008,1
336004,MI,14,1,8,2008,1
336004,MI,15,0,2,2008,1
336004,MI,16,1,6,2008,1
336004,MI,17,1,6,2008,0
336004,MI,18,1,10,2008,0
336004,MI,19,3,22,2008,1
336004,MI,20,1,6,2008,1
336008,MI,1,0,2,2008,0
336008,MI,2,0,4,2008,0
336008,MI,3,0,2,2008,0
336008,MI,4,1,13,2008,0
336008,MI,5,1,8,2008,0
336008,MI,6,0,5,2008,0
336008,MI,7,1,7,2008,0
336008,MI,8,1,5,2008,1
336008,MI,9,0,5,2008,0
336008,MI,10,2,13,2008,0
336008,MI,11,1,8,2008,1
336008,MI,12,0,1,2008,1
336008,MI,13,2,11,2008,0
336008,MI,14,0,7,2008,0
336008,MI,15,1,11,2008,0
336008,MI,16,0,2,2008,0
336012,MI,1,1,9,2008,0
336012,MI,2,0,1,2008,0
336012,MI,3,1,7,2008,0
336012,MI,4,0,5,2008,0
336012,MI,5,1,14,2008,0
336012,MI,6,0,3,2008,0
336012,MI,7,0,5,2008,0
336012,MI,8,3,16,2008,0
336012,MI,9,2,11,2008,0
336012,MI,10,1,8,2008,0
336012,MI,11,2,16,2008,0
336012,MI,12,0,1,2008,1
336012,MI,13,1,6,2008,0
336012,MI,14,1,8,2008,0
336012,MI,15,1,7,2008,0
336012,MI,16,2,9,2008,0
336018,MI,1,1,7,2008,0
336018,MI,2,2,12,2008,0
336018,MI,3,0,4,2008,0
336018,MI,4,2,14,2008,0
336018,MI,5,3,20,2008,0
336018,MI,6,4,21,2008,0
336018,MI,7,0,3,2008,0
336018,MI,8,0,3,2008,1
336018,MI,9,1,6,2008,0
336018,MI,10,3,17,2008,0
336018,MI,11,1,8,2008,0
336018,MI,12,0,5,2008,0
336018,MI,13,2,12,2008,0
336018,MI,14,5,26,2008,0
336021,MI,1,1,6,2008,1
336021,MI,2,3,15,2008,0
336021,MI,3,4,23,2008,0
336021,MI,4,1,4,2008,1
336021,MI,5,0,5,2008,0
336021,MI,6,2,15,2008,0
336024,MI,1,2,11,2008,0
336024,MI,2,4,19,2008,0
336024,MI,3,2,9,2008,1
336024,MI,4,1,5,2008,0
336024,MI,5,0,4,2008,0
336024,MI,6,2,9,2008,0
336024,MI,7,0,7,2008,0
336024,MI,8,1,7,2008,0
336024,MI,9,0,3,2008,2
336024,MI,10,0,4,2008,0
336024,MI,11,0,5,2008,0
336024,MI,12,1,8,2008,0
336024,MI,13,0,6,2008,1
336024,MI,14,1,7,2008,0
336024,MI,15,1,10,2008,0
336024,MI,16,2,14,2008,0
336024,MI,17,2,14,2008,0
336024,MI,18,2,14,2008,2
336024,MI,19,1,15,2008,0
336024,MI,20,1,4,2008,1
336028,MI,1,0,10,2008,0
336028,MI,2,4,24,2008,0
336028,MI,3,0,2,2008,1
336028,MI,4,0,4,2008,0
336028,MI,5,3,16,2008,0
336028,MI,6,3,12,2008,0
336028,MI,7,1,6,2008,0
336028,MI,8,1,7,2008,0
336028,MI,9,0,2,2008,1
336028,MI,10,1,7,2008,0
336028,MI,11,1,9,2008,0
336028,MI,12,1,9,2008,0
336028,MI,13,3,19,2008,0
336028,MI,14,0,7,2008,1
336028,MI,15,1,10,2008,0
336028,MI,16,2,12,2008,0
336028,MI,17,0,3,2008,1
336028,MI,18,0,4,2008,2
336028,MI,19,0,8,2008,1
336028,MI,20,2,17,2008,3
336032,MI,1,1,5,2008,0
336032,MI,2,2,11,2008,0
336032,MI,3,2,9,2008,0
336032,MI,4,3,15,2008,0
336032,MI,5,0,3,2008,0
336032,MI,6,3,17,2008,0
336032,MI,7,1,10,2008,0
336032,MI,8,0,3,2008,1
336032,MI,9,0,6,2008,0
336032,MI,10,0,2,2008,0
336032,MI,11,3,15,2008,0
336032,MI,12,1,11,2008,0
336032,MI,13,0,2,2008,1
336032,MI,14,0,5,2008,1
336032,MI,15,2,9,2008,1
336032,MI,16,0,5,2008,0
336032,MI,17,1,9,2008,0
336032,MI,18,1,8,2008,1
336032,MI,19,3,17,2008,0
336032,MI,20,1,7,2008,2
336036,MI,1,0,2,2008,0
336036,MI,2,0,4,2008,0
336036,MI,3,1,9,2008,0
336036,MI,4,0,1,2008,0
336036,MI,5,1,12,2008,0
336036,MI,6,0,1,2008,0
336036,MI,7,2,13,2008,0
336036,MI,8,0,4,2008,0
336036,MI,9,0,5,2008,0
336036,MI,10,1,9,2008,0
336036,MI,11,1,11,2008,1
336036,MI,12,0,4,2008,0
336036,MI,13,1,8,2008,1
336036,MI,14,1,9,2008,0
336036,MI,15,0,5,2008,0
336036,MI,16,1,9,2008,1
336036,MI,17,0,2,2008,2
336036,MI,18,1,10,2008,0
336036,MI,19,0,2,2008,2
336036,MI,20,3,17,2008,0
335982,RCB,1,0,4,2008,0
335982,RCB,2,0,5,2008,1
335982,RCB,3,0,3,2008,1
335982,RCB,4,0,4,2008,0
335982,RCB,5,1,8,2008,1
335982,RCB,6,0,2,2008,1
335982,RCB,7,1,7,2008,0
335982,RCB,8,0,5,2008,1
335982,RCB,9,0,5,2008,2
335982,RCB,10,1,8,2008,0
335982,RCB,11,1,5,2008,0
335982,RCB,12,0,3,2008,1
335982,RCB,13,1,11,2008,0
335982,RCB,14,1,7,2008,1
335982,RCB,15,0,4,2008,0
335982,RCB,16,0,1,2008,1
335985,RCB,1,2,10,2008,0
335985,RCB,2,0,1,2008,0
335985,RCB,3,2,11,2008,0
335985,RCB,4,0,5,2008,0
335985,RCB,5,2,10,2008,1
335985,RCB,6,0,3,2008,0
335985,RCB,7,1,6,2008,0
335985,RCB,8,0,8,2008,0
335985,RCB,9,2,15,2008,1
335985,RCB,10,1,7,2008,1
335985,RCB,11,0,4,2008,0
335985,RCB,12,2,14,2008,0
335985,RCB,13,2,10,2008,0
335985,RCB,14,0,5,2008,1
335985,RCB,15,1,9,2008,0
335985,RCB,16,1,8,2008,0
335985,RCB,17,1,10,2008,0
335985,RCB,18,3,19,2008,0
335985,RCB,19,1,8,2008,1
335985,RCB,20,0,3,2008,0
335992,RCB,1,0,1,2008,1
335992,RCB,2,2,15,2008,0
335992,RCB,3,0,1,2008,1
335992,RCB,4,3,12,2008,0
335992,RCB,5,3,13,2008,0
335992,RCB,6,3,15,2008,0
335992,RCB,7,0,7,2008,1
335992,RCB,8,0,4,2008,1
335992,RCB,9,1,8,2008,0
335992,RCB,10,0,1,2008,1
335992,RCB,11,0,1,2008,0
335992,RCB,12,0,0,2008,1
335992,RCB,13,1,10,2008,0
335992,RCB,14,0,2,2008,1
335992,RCB,15,1,5,2008,0
335992,RCB,16,2,13,2008,0
335992,RCB,17,0,4,2008,0
335992,RCB,18,1,9,2008,0
335992,RCB,19,2,9,2008,0
335992,RCB,20,0,5,2008,1
335996,RCB,1,0,6,2008,0
335996,RCB,2,1,6,2008,0
335996,RCB,3,0,1,2008,0
335996,RCB,4,1,7,2008,1
335996,RCB,5,2,12,2008,0
335996,RCB,6,2,13,2008,0
335996,RCB,7,1,11,2008,0
335996,RCB,8,2,13,2008,0
335996,RCB,9,2,13,2008,0
335996,RCB,10,1,11,2008,0
335996,RCB,11,1,9,2008,1
335996,RCB,12,1,9,2008,0
335996,RCB,13,1,8,2008,0
335996,RCB,14,1,8,2008,0
335996,RCB,15,0,5,2008,1
335996,RCB,16,1,8,2008,1
335996,RCB,17,1,8,2008,2
335996,RCB,18,0,6,2008,1
335996,RCB,19,1,8,2008,2
335996,RCB,20,0,3,2008,1
335998,RCB,1,1,7,2008,1
335998,RCB,2,2,10,2008,0
335998,RCB,3,1,10,2008,0
335998,RCB,4,2,15,2008,0
335998,RCB,5,1,6,2008,2
335998,RCB,6,1,7,2008,0
335998,RCB,7,0,4,2008,0
335998,RCB,8,0,6,2008,0
335998,RCB,9,1,6,2008,0
335998,RCB,10,2,12,2008,0
335998,RCB,11,3,14,2008,0
335998,RCB,12,1,10,2008,0
335998,RCB,13,1,11,2008,0
335998,RCB,14,1,12,2008,0
335998,RCB,15,0,4,2008,0
335998,RCB,16,1,6,2008,1
335998,RCB,17,0,4,2008,0
335998,RCB,18,2,13,2008,0
335998,RCB,19,0,5,2008,1
335998,RCB,20,3,19,2008,0
336002,RCB,1,2,10,2008,0
336002,RCB,2,1,6,2008,0
336002,RCB,3,2,8,2008,1
336002,RCB,4,1,6,2008,0
336002,RCB,5,1,6,2008,0
336002,RCB,6,1,7,2008,0
336002,RCB,7,0,3,2008,1
336002,RCB,8,1,7,2008,0
336002,RCB,9,0,5,2008,0
336002,RCB,10,0,3,2008,0
336002,RCB,11,3,18,2008,0
336002,RCB,12,0,4,2008,1
336002,RCB,13,0,5,2008,0
336002,RCB,14,2,15,2008,0
336002,RCB,15,0,3,2008,0
336002,RCB,16,4,17,2008,1
336002,RCB,17,2,14,2008,0
336002,RCB,18,3,13,2008,1
336002,RCB,19,3,21,2008,0
336006,RCB,1,0,1,2008,2
336006,RCB,2,1,6,2008,0
336006,RCB,3,0,4,2008,0
336006,RCB,4,1,4,2008,1
336006,RCB,5,1,4,2008,0
336006,RCB,6,1,7,2008,0
336006,RCB,7,1,6,2008,0
336006,RCB,8,1,8,2008,0
336006,RCB,9,0,5,2008,0
336006,RCB,10,0,6,2008,0
336006,RCB,11,1,7,2008,0
336006,RCB,12,2,11,2008,0
336006,RCB,13,0,3,2008,1
336006,RCB,14,1,12,2008,0
336006,RCB,15,2,13,2008,0
336006,RCB,16,1,5,2008,2
336006,RCB,17,3,13,2008,1
336006,RCB,18,0,2,2008,1
336006,RCB,19,1,9,2008,1
336006,RCB,20,0,0,2008,1
336010,RCB,1,1,4,2008,0
336010,RCB,2,1,5,2008,0
336010,RCB,3,1,8,2008,0
336010,RCB,4,0,2,2008,1
336010,RCB,5,3,13,2008,1
336010,RCB,6,0,3,2008,0
336010,RCB,7,0,3,2008,0
336010,RCB,8,0,3,2008,0
336010,RCB,9,1,10,2008,0
336010,RCB,10,0,2,2008,1
336010,RCB,11,2,15,2008,0
336010,RCB,12,1,8,2008,0
336010,RCB,13,2,15,2008,0
336010,RCB,14,0,5,2008,0
336010,RCB,15,3,15,2008,1
336010,RCB,16,2,13,2008,0
336012,RCB,1,0,6,2008,0
336012,RCB,2,0,5,2008,0
336012,RCB,3,1,7,2008,0
336012,RCB,4,2,9,2008,0
336012,RCB,5,1,7,2008,0
336012,RCB,6,0,2,2008,2
336012,RCB,7,0,3,2008,0
336012,RCB,8,0,1,2008,1
336012,RCB,9,0,5,2008,0
336012,RCB,10,1,11,2008,0
336012,RCB,11,3,18,2008,0
336012,RCB,12,0,1,2008,1
